"produktbereich","produktgruppe","produkt","produktgruppe_bez","E_A","haushaltsposition","jahr","euro"
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2012,2500
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2013,5500
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2011,5500
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2012,5500
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2013,700
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2011,1000
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2012,800
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2013,400
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2011,420
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2012,420
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2013,320
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2011,340
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2012,20
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2013,2000
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2011,2500
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2012,2500
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2013,200
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2011,420
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2012,300
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2013,1820
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2011,980
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2012,810
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2013,1540
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2011,1540
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2012,1540
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2013,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2011,10000
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2012,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.01,"67.01.03","Umwelt-, Wasser- und Bodenschutz","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2013,600
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2012,600
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2013,16042500
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2011,17368750
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2012,17368750
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2013,4500
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2011,6000
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2012,4500
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2013,14230
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2011,19740
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2012,17030
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2013,22270
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2011,22030
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2012,27070
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2013,2840
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2011,3880
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2012,3400
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2013,50
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2011,70
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2012,60
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2013,3920
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2011,4580
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2012,5200
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2013,6460
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2011,5810
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2012,6580
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2013,940
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2011,920
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2012,1020
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Versorgungsaufwendungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2013,1120
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2011,1580
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2012,1360
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Personalaufwendungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2013,200
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2012,200
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2013,200
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2012,200
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2013,200
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2012,200
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2013,10
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2011,400
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2012,20
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2013,300
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2012,300
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2013,10
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2011,725
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2012,160
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Steueraufwendungen einschl. Aufwendungen aus gesetzl. Umlageverpflichtungen",2013,58000
67,67.02,"67.02.01","Abfallwirtschaft","A","Steueraufwendungen einschl. Aufwendungen aus gesetzl. Umlageverpflichtungen",2011,58000
67,67.02,"67.02.01","Abfallwirtschaft","A","Steueraufwendungen einschl. Aufwendungen aus gesetzl. Umlageverpflichtungen",2012,58000
67,67.02,"67.02.01","Abfallwirtschaft","A","Steueraufwendungen einschl. Aufwendungen aus gesetzl. Umlageverpflichtungen",2014,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Steueraufwendungen einschl. Aufwendungen aus gesetzl. Umlageverpflichtungen",2015,""
67,67.02,"67.02.01","Abfallwirtschaft","A","Steueraufwendungen einschl. Aufwendungen aus gesetzl. Umlageverpflichtungen",2016,""
88,88.01,"88.01.01","Personalvertretung","A","Aufwendungen für Sach- und Dienstleistungen",2013,400
88,88.01,"88.01.01","Personalvertretung","A","Aufwendungen für Sach- und Dienstleistungen",2011,400
88,88.01,"88.01.01","Personalvertretung","A","Aufwendungen für Sach- und Dienstleistungen",2012,400
88,88.01,"88.01.01","Personalvertretung","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
88,88.01,"88.01.01","Personalvertretung","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
88,88.01,"88.01.01","Personalvertretung","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2013,144020
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2011,137140
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2012,149930
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2014,""
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2015,""
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2016,""
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2013,22330
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2011,""
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2012,21290
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2014,""
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2015,""
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2016,""
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2013,28040
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2011,26970
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2012,29940
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2014,""
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2015,""
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2016,""
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2013,540
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2011,540
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2012,590
88,88.01,"88.01.01","Personalvertretung","A","Personalaufwendungen",2014,""
